Year,Period,Area,Area Type,Adjustment,Employment,Civilian Labor Force,Unemployment,Unemployment Rate
2018,March,Lynn                                                 ,County,Not Adjusted,"2,720","2,820",100,3.5
2018,June,Lynn                                                 ,County,Not Adjusted,"2,673","2,778",105,3.8
2018,September,Lynn                                                 ,County,Not Adjusted,"2,668","2,751",83,3
2018,December,Lynn                                                 ,County,Not Adjusted,"2,586","2,661",75,2.8
2018,March,McCulloch                                            ,County,Not Adjusted,"3,666","3,784",118,3.1
2018,June,McCulloch                                            ,County,Not Adjusted,"3,632","3,761",129,3.4
2018,September,McCulloch                                            ,County,Not Adjusted,"3,614","3,748",134,3.6
2018,December,McCulloch                                            ,County,Not Adjusted,"3,585","3,712",127,3.4
2018,March,McLennan                                             ,County,Not Adjusted,"113,261","117,566","4,305",3.7
2018,June,McLennan                                             ,County,Not Adjusted,"113,904","118,868","4,964",4.2
2018,September,McLennan                                             ,County,Not Adjusted,"114,082","118,156","4,074",3.4
2018,December,McLennan                                             ,County,Not Adjusted,"114,793","118,755","3,962",3.3
2018,March,McMullen                                             ,County,Not Adjusted,731,743,12,1.6
2018,June,McMullen                                             ,County,Not Adjusted,685,698,13,1.9
2018,September,McMullen                                             ,County,Not Adjusted,692,707,15,2.1
2018,December,McMullen                                             ,County,Not Adjusted,687,699,12,1.7
2018,March,Madison                                              ,County,Not Adjusted,"4,461","4,674",213,4.6
2018,June,Madison                                              ,County,Not Adjusted,"4,348","4,579",231,5
2018,September,Madison                                              ,County,Not Adjusted,"4,315","4,507",192,4.3
2018,December,Madison                                              ,County,Not Adjusted,"4,348","4,533",185,4.1
2018,March,Marion                                               ,County,Not Adjusted,"4,091","4,295",204,4.7
2018,June,Marion                                               ,County,Not Adjusted,"4,070","4,270",200,4.7
2018,September,Marion                                               ,County,Not Adjusted,"4,017","4,197",180,4.3
2018,December,Marion                                               ,County,Not Adjusted,"4,022","4,214",192,4.6
2018,March,Martin                                               ,County,Not Adjusted,"2,658","2,721",63,2.3
2018,June,Martin                                               ,County,Not Adjusted,"2,705","2,784",79,2.8
2018,September,Martin                                               ,County,Not Adjusted,"2,756","2,834",78,2.8
2018,December,Martin                                               ,County,Not Adjusted,"2,752","2,826",74,2.6
2018,March,Mason                                                ,County,Not Adjusted,"1,769","1,823",54,3
2018,June,Mason                                                ,County,Not Adjusted,"1,759","1,821",62,3.4
2018,September,Mason                                                ,County,Not Adjusted,"1,666","1,719",53,3.1
2018,December,Mason                                                ,County,Not Adjusted,"1,652","1,708",56,3.3
2018,March,Matagorda                                            ,County,Not Adjusted,"16,238","17,310","1,072",6.2
2018,June,Matagorda                                            ,County,Not Adjusted,"15,821","16,944","1,123",6.6
2018,September,Matagorda                                            ,County,Not Adjusted,"15,739","16,714",975,5.8
2018,December,Matagorda                                            ,County,Not Adjusted,"15,384","16,316",932,5.7
2018,March,Maverick                                             ,County,Not Adjusted,"21,850","24,182","2,332",9.6
2018,June,Maverick                                             ,County,Not Adjusted,"21,710","23,754","2,044",8.6
2018,September,Maverick                                             ,County,Not Adjusted,"21,828","23,323","1,495",6.4
2018,December,Maverick                                             ,County,Not Adjusted,"21,797","23,618","1,821",7.7
2018,March,Medina                                               ,County,Not Adjusted,"20,811","21,579",768,3.6
2018,June,Medina                                               ,County,Not Adjusted,"20,852","21,678",826,3.8
2018,September,Medina                                               ,County,Not Adjusted,"20,844","21,587",743,3.4
2018,December,Medina                                               ,County,Not Adjusted,"20,831","21,537",706,3.3
2018,March,Menard                                               ,County,Not Adjusted,791,831,40,4.8
2018,June,Menard                                               ,County,Not Adjusted,819,856,37,4.3
2018,September,Menard                                               ,County,Not Adjusted,806,837,31,3.7
2018,December,Menard                                               ,County,Not Adjusted,779,809,30,3.7
2018,March,Midland                                              ,County,Not Adjusted,"97,263","99,552","2,289",2.3
